Rate,K,Dist,Plan,Policy,Scenario,Run,Accepted,% Accepted,Avg D Time,Max D Time,P80 D Time,P90 D Time,P95 D Time
0.2,3,UTI,myo,7,1,6,51,0.443478,0.211209,0.569,0.462,0.502,0.522
0.2,3,UTI,myo,7,1,7,53,0.46087,0.236852,0.582,0.475,0.529,0.541
0.2,3,UTI,myo,7,1,8,55,0.478261,0.237443,0.583,0.485,0.539,0.554
0.2,3,UTI,myo,7,1,9,56,0.486957,0.246322,0.596,0.48,0.537,0.559
0.2,3,UTI,myo,7,1,10,54,0.469565,0.244817,0.598,0.496,0.525,0.559
0.2,3,UTI,myo,7,1,12,54,0.469565,0.250087,0.625,0.48,0.531,0.56
0.2,3,UTI,myo,7,1,13,53,0.46087,0.238861,0.625,0.485,0.54,0.557
0.2,3,UTI,myo,7,1,11,55,0.478261,0.245435,0.582,0.485,0.533,0.559
0.2,3,UTI,myo,7,1,15,55,0.478261,0.236122,0.604,0.474,0.528,0.547
0.2,3,UTI,myo,7,1,14,53,0.46087,0.22687,0.609,0.459,0.52,0.54
0.2,3,UTI,pb,7,1,1,54,0.469565,0.258661,2.608,0.495,0.529,0.565
0.2,3,UTI,pb,7,1,2,54,0.469565,0.257939,2.492,0.492,0.535,0.553
0.2,3,UTI,pb,7,1,11,53,0.46087,0.24133,0.621,0.478,0.534,0.558
0.2,3,UTI,pb,7,1,5,56,0.486957,0.228374,0.612,0.472,0.533,0.554
0.2,3,UTI,pb,7,1,3,54,0.469565,0.229583,0.593,0.471,0.527,0.558
0.2,3,UTI,pb,7,1,4,56,0.486957,0.26367,2.505,0.498,0.528,0.567
0.2,3,UTI,pb,7,1,6,52,0.452174,0.244304,0.617,0.491,0.526,0.551
0.2,3,UTI,pb,7,1,7,54,0.469565,0.263165,2.621,0.492,0.54,0.554
0.2,3,UTI,pb,7,1,8,51,0.443478,0.26513,2.585,0.489,0.545,0.559
0.2,3,UTI,pb,7,1,9,57,0.495652,0.264313,2.558,0.479,0.532,0.555
0.2,3,UTI,pb,7,1,10,59,0.513043,0.243652,0.611,0.484,0.537,0.55
0.2,3,UTI,pb,7,1,12,55,0.478261,0.263539,2.559,0.491,0.544,0.563
0.2,3,UTI,pb,7,1,14,52,0.452174,0.241635,0.587,0.486,0.538,0.558
0.2,3,UTI,pb,7,1,15,54,0.469565,0.262678,2.596,0.489,0.536,0.548
0.2,3,UTI,pb,7,1,13,51,0.443478,0.246435,2.548,0.482,0.545,0.569
0.2,2,CTD,pb,7,2,1,24,0.230769,0.082,0.295,0.22,0.254,0.264
0.2,2,CTD,pb,7,2,2,26,0.25,0.0805865,0.3,0.218,0.255,0.274
0.2,2,CTD,pb,7,2,3,27,0.259615,0.0767885,0.305,0.223,0.258,0.277
0.2,2,CTD,pb,7,2,4,26,0.25,0.0927885,0.292,0.213,0.253,0.269
0.2,2,CTD,pb,7,2,5,26,0.25,0.0792308,0.305,0.218,0.256,0.264
0.2,2,CTD,pb,7,2,12,24,0.230769,0.0758077,0.289,0.221,0.252,0.272
0.2,2,CTD,pb,7,2,6,23,0.221154,0.0778269,0.302,0.225,0.254,0.273
0.2,2,CTD,pb,7,2,7,26,0.25,0.0811442,0.296,0.215,0.252,0.266
0.2,2,CTD,pb,7,2,8,23,0.221154,0.0759231,0.295,0.215,0.255,0.266
0.2,2,CTD,pb,7,2,9,24,0.230769,0.076125,0.291,0.215,0.26,0.27
0.2,2,CTD,pb,7,2,10,24,0.230769,0.06875,0.297,0.213,0.261,0.279
0.2,2,CTD,pb,7,2,11,26,0.25,0.0734327,0.293,0.215,0.251,0.271
0.2,2,CTD,pb,7,2,13,23,0.221154,0.0694135,0.304,0.206,0.255,0.269
0.2,2,CTD,pb,7,2,14,25,0.240385,0.0858269,0.291,0.221,0.263,0.268
0.2,2,CTD,pb,7,2,15,24,0.230769,0.0856154,0.297,0.225,0.256,0.274
0.2,3,CTD,myo,7,2,2,53,0.509615,0.265413,0.586,0.465,0.542,0.561
0.2,3,CTD,myo,7,2,1,54,0.519231,0.271885,0.583,0.479,0.54,0.555
0.2,3,CTD,myo,7,2,6,55,0.528846,0.262567,0.613,0.488,0.554,0.568
0.2,3,CTD,myo,7,2,3,54,0.519231,0.251067,0.605,0.465,0.534,0.563
0.2,3,CTD,myo,7,2,4,55,0.528846,0.256779,0.586,0.477,0.529,0.557
0.2,3,CTD,myo,7,2,5,52,0.5,0.266615,0.589,0.467,0.548,0.562
0.2,3,CTD,myo,7,2,14,54,0.519231,0.261962,0.596,0.48,0.544,0.565
0.2,3,CTD,myo,7,2,7,52,0.5,0.270327,0.601,0.479,0.54,0.56
0.2,3,CTD,myo,7,2,8,52,0.5,0.265413,0.596,0.481,0.54,0.562
0.2,3,CTD,myo,7,2,9,52,0.5,0.256106,0.586,0.47,0.551,0.559
0.2,3,CTD,myo,7,2,10,50,0.480769,0.268279,0.583,0.477,0.547,0.564
0.2,3,CTD,myo,7,2,11,53,0.509615,0.257913,0.609,0.48,0.534,0.563
0.2,3,CTD,myo,7,2,12,53,0.509615,0.267288,0.605,0.483,0.542,0.555
0.2,3,CTD,myo,7,2,13,49,0.471154,0.229519,0.569,0.463,0.514,0.539
0.2,3,CTD,myo,7,2,15,52,0.5,0.259827,0.59,0.478,0.544,0.556
0.2,2,CTD,myo,7,2,1,23,0.221154,0.0692308,0.297,0.196,0.247,0.26
0.2,2,CTD,myo,7,2,2,26,0.25,0.0870577,0.296,0.214,0.262,0.273
0.2,2,CTD,myo,7,2,3,26,0.25,0.0815,0.302,0.212,0.256,0.273
0.2,2,CTD,myo,7,2,4,26,0.25,0.0770673,0.299,0.221,0.258,0.269
0.2,2,CTD,myo,7,2,5,25,0.240385,0.0835096,0.296,0.223,0.254,0.268
0.2,2,CTD,myo,7,2,6,25,0.240385,0.0821154,0.309,0.215,0.256,0.269
0.2,2,CTD,myo,7,2,12,23,0.221154,0.0801346,0.297,0.221,0.259,0.279
0.2,2,CTD,myo,7,2,7,23,0.221154,0.0804038,0.293,0.211,0.249,0.268
0.2,2,CTD,myo,7,2,8,24,0.230769,0.0722692,0.304,0.215,0.257,0.273
0.2,2,CTD,myo,7,2,9,25,0.240385,0.0770096,0.298,0.218,0.259,0.268
0.2,2,CTD,myo,7,2,10,25,0.240385,0.0779423,0.292,0.219,0.257,0.266
0.2,2,CTD,myo,7,2,11,25,0.240385,0.0909135,0.297,0.219,0.258,0.271
0.2,2,CTD,myo,7,2,13,26,0.25,0.0827788,0.287,0.218,0.257,0.271
0.2,2,CTD,myo,7,2,14,25,0.240385,0.0717019,0.3,0.214,0.255,0.274
0.2,2,CTD,myo,7,2,15,23,0.221154,0.0814904,0.307,0.21,0.253,0.268
0.2,3,CTD,pb,7,2,1,51,0.490385,0.252587,0.597,0.464,0.529,0.543
0.2,3,CTD,pb,7,2,2,53,0.509615,0.243087,0.586,0.446,0.526,0.554
0.2,3,CTD,pb,7,2,3,53,0.509615,0.251317,0.609,0.462,0.514,0.54
0.2,3,CTD,pb,7,2,4,54,0.519231,0.247433,0.599,0.455,0.527,0.547
0.2,3,CTD,pb,7,2,5,55,0.528846,0.247817,0.604,0.445,0.52,0.548
0.2,3,CTD,pb,7,2,6,50,0.480769,0.262673,0.627,0.48,0.53,0.55
0.2,3,CTD,pb,7,2,13,50,0.480769,0.227365,0.6,0.47,0.518,0.532
0.2,3,CTD,pb,7,2,15,51,0.490385,0.253731,0.598,0.449,0.521,0.544
0.2,3,CTD,pb,7,2,7,50,0.480769,0.241067,0.596,0.454,0.52,0.551
0.2,3,CTD,pb,7,2,8,53,0.509615,0.24149,0.614,0.45,0.522,0.544
0.2,3,CTD,pb,7,2,9,53,0.509615,0.254067,0.59,0.463,0.532,0.56
0.2,3,CTD,pb,7,2,10,49,0.471154,0.258654,0.593,0.473,0.527,0.555
0.2,3,CTD,pb,7,2,11,51,0.490385,0.260077,0.606,0.464,0.53,0.554
0.2,3,CTD,pb,7,2,12,52,0.5,0.243192,0.603,0.45,0.519,0.544
0.2,3,CTD,pb,7,2,14,50,0.480769,0.224808,0.61,0.463,0.519,0.536
0.2,2,CTI,myo,7,2,2,27,0.225,0.0835167,0.299,0.236,0.264,0.277
0.2,2,CTI,myo,7,2,1,29,0.241667,0.0874083,0.287,0.235,0.256,0.276
0.2,2,CTI,myo,7,2,3,28,0.233333,0.0865833,0.302,0.23,0.261,0.279
0.2,2,CTI,myo,7,2,4,29,0.241667,0.0787167,0.297,0.229,0.258,0.269
0.2,2,CTI,myo,7,2,9,29,0.241667,0.083275,0.293,0.227,0.26,0.278
0.2,2,CTI,myo,7,2,10,29,0.241667,0.0795,0.309,0.229,0.26,0.278
0.2,2,CTI,myo,7,2,5,29,0.241667,0.0858333,0.292,0.234,0.265,0.271
0.2,2,CTI,myo,7,2,6,28,0.233333,0.0874583,0.309,0.238,0.268,0.282
0.2,2,CTI,myo,7,2,7,30,0.25,0.081525,0.299,0.233,0.256,0.274
0.2,2,CTI,myo,7,2,8,29,0.241667,0.0788917,0.299,0.224,0.265,0.273
0.2,2,CTI,myo,7,2,11,29,0.241667,0.0758,0.301,0.197,0.265,0.278
0.2,2,CTI,myo,7,2,13,27,0.225,0.0791083,0.303,0.224,0.259,0.28
0.2,2,CTI,myo,7,2,12,28,0.233333,0.0832583,0.31,0.236,0.272,0.28
0.2,2,CTI,myo,7,2,14,29,0.241667,0.085625,0.301,0.233,0.27,0.284
0.2,2,CTI,myo,7,2,15,29,0.241667,0.0816083,0.292,0.231,0.261,0.277
0.2,2,CTI,pb,7,2,2,28,0.233333,0.0782667,0.3,0.231,0.263,0.282
0.2,2,CTI,pb,7,2,1,29,0.241667,0.088875,0.298,0.234,0.265,0.28
0.2,2,CTI,pb,7,2,3,28,0.233333,0.0808417,0.298,0.239,0.263,0.276
0.2,2,CTI,pb,7,2,8,26,0.216667,0.0665,0.299,0.227,0.252,0.273
0.2,2,CTI,pb,7,2,4,30,0.25,0.0803583,0.308,0.219,0.261,0.278
0.2,2,CTI,pb,7,2,5,27,0.225,0.0834,0.309,0.238,0.265,0.279
0.2,2,CTI,pb,7,2,6,28,0.233333,0.0757,0.306,0.22,0.264,0.275
0.2,2,CTI,pb,7,2,7,28,0.233333,0.0751,0.312,0.223,0.261,0.274
0.2,2,CTI,pb,7,2,9,29,0.241667,0.0798167,0.303,0.228,0.26,0.284
0.2,2,CTI,pb,7,2,10,28,0.233333,0.0835167,0.295,0.233,0.267,0.277
0.2,2,CTI,pb,7,2,11,28,0.233333,0.0794667,0.293,0.236,0.263,0.276
0.2,2,CTI,pb,7,2,12,29,0.241667,0.0809083,0.298,0.236,0.263,0.281
0.2,2,CTI,pb,7,2,13,29,0.241667,0.0850667,0.311,0.233,0.262,0.278
0.2,2,CTI,pb,7,2,15,30,0.25,0.0848,0.302,0.228,0.261,0.28
0.2,2,CTI,pb,7,2,14,28,0.233333,0.0716167,0.306,0.226,0.265,0.275
0.2,3,CTI,myo,7,2,1,57,0.475,0.246867,0.595,0.483,0.543,0.562
0.2,3,CTI,myo,7,2,2,56,0.466667,0.22845,0.627,0.491,0.542,0.563
0.2,3,CTI,myo,7,2,3,58,0.483333,0.238883,0.589,0.488,0.547,0.571
0.2,3,CTI,myo,7,2,7,54,0.45,0.228267,0.591,0.473,0.524,0.56
0.2,3,CTI,myo,7,2,9,55,0.458333,0.229725,0.586,0.494,0.543,0.564
0.2,3,CTI,myo,7,2,4,56,0.466667,0.237242,0.592,0.491,0.533,0.562
0.2,3,CTI,myo,7,2,5,56,0.466667,0.239717,0.591,0.496,0.549,0.569
0.2,3,CTI,myo,7,2,6,58,0.483333,0.237675,0.574,0.496,0.549,0.561
0.2,3,CTI,myo,7,2,8,55,0.458333,0.242825,0.603,0.506,0.545,0.557
0.2,3,CTI,myo,7,2,10,57,0.475,0.241517,0.586,0.495,0.539,0.546
0.2,3,CTI,myo,7,2,11,56,0.466667,0.238542,0.602,0.502,0.536,0.561
0.2,3,CTI,myo,7,2,13,57,0.475,0.241217,0.608,0.493,0.542,0.559
0.2,3,CTI,myo,7,2,12,55,0.458333,0.236375,0.594,0.498,0.538,0.564
0.2,3,CTI,myo,7,2,14,54,0.45,0.230275,0.586,0.493,0.537,0.557
0.2,3,CTI,myo,7,2,15,58,0.483333,0.242833,0.615,0.501,0.539,0.563
0.2,3,CTI,pb,7,2,2,56,0.466667,0.240108,0.616,0.488,0.53,0.556
0.2,3,CTI,pb,7,2,1,59,0.491667,0.244725,0.622,0.485,0.524,0.56
0.2,3,CTI,pb,7,2,3,57,0.475,0.241692,0.592,0.485,0.536,0.564
0.2,3,CTI,pb,7,2,4,58,0.483333,0.2485,0.617,0.479,0.529,0.546
0.2,3,CTI,pb,7,2,5,59,0.491667,0.247367,0.59,0.483,0.535,0.542
0.2,3,CTI,pb,7,2,13,56,0.466667,0.23835,0.606,0.488,0.544,0.559
0.2,3,CTI,pb,7,2,6,60,0.5,0.246225,0.617,0.496,0.535,0.548
0.2,3,CTI,pb,7,2,7,59,0.491667,0.249742,0.606,0.48,0.529,0.539
0.2,3,CTI,pb,7,2,8,60,0.5,0.253683,0.608,0.488,0.529,0.55
0.2,3,CTI,pb,7,2,9,58,0.483333,0.233658,0.607,0.487,0.52,0.553
0.2,3,CTI,pb,7,2,10,61,0.508333,0.246042,0.596,0.486,0.522,0.554
0.2,3,CTI,pb,7,2,11,57,0.475,0.233708,0.594,0.482,0.531,0.56
0.2,3,CTI,pb,7,2,12,59,0.491667,0.24,0.599,0.484,0.534,0.555
0.2,3,CTI,pb,7,2,14,55,0.458333,0.23085,0.599,0.483,0.527,0.565
0.2,3,CTI,pb,7,2,15,55,0.458333,0.233808,0.591,0.483,0.523,0.555
0.2,2,UTI,myo,7,2,1,27,0.3,0.0852889,0.313,0.206,0.245,0.272
0.2,2,UTI,myo,7,2,2,27,0.3,0.0883889,0.293,0.211,0.243,0.268
0.2,2,UTI,myo,7,2,3,27,0.3,0.0721222,0.291,0.207,0.24,0.261
0.2,2,UTI,myo,7,2,4,28,0.311111,0.0913667,0.28,0.203,0.25,0.266
0.2,2,UTI,myo,7,2,5,28,0.311111,0.0952,0.289,0.207,0.237,0.265
0.2,2,UTI,myo,7,2,6,26,0.288889,0.0782111,0.296,0.208,0.246,0.267
0.2,2,UTI,myo,7,2,7,29,0.322222,0.0875444,0.299,0.211,0.244,0.269
0.2,2,UTI,myo,7,2,8,28,0.311111,0.0806,0.302,0.206,0.241,0.263
0.2,2,UTI,myo,7,2,9,29,0.322222,0.0864,0.285,0.21,0.241,0.261
0.2,2,UTI,myo,7,2,10,28,0.311111,0.0906,0.297,0.205,0.242,0.266
0.2,2,UTI,myo,7,2,11,28,0.311111,0.0909667,0.302,0.209,0.242,0.27
0.2,2,UTI,myo,7,2,12,29,0.322222,0.0804222,0.303,0.192,0.238,0.262
0.2,2,UTI,myo,7,2,13,27,0.3,0.0801556,0.295,0.209,0.249,0.267
0.2,2,UTI,myo,7,2,14,26,0.288889,0.0782556,0.292,0.204,0.249,0.265
0.2,2,UTI,myo,7,2,15,26,0.288889,0.0884111,0.284,0.199,0.247,0.266
0.2,2,UTI,pb,7,2,1,30,0.333333,0.0923778,0.307,0.208,0.242,0.262
0.2,2,UTI,pb,7,2,2,26,0.288889,0.0814333,0.288,0.206,0.248,0.265
0.2,2,UTI,pb,7,2,6,26,0.288889,0.0844556,0.312,0.206,0.247,0.264
0.2,2,UTI,pb,7,2,3,27,0.3,0.0935111,0.306,0.211,0.245,0.269
0.2,2,UTI,pb,7,2,4,28,0.311111,0.0871444,0.297,0.201,0.245,0.262
0.2,2,UTI,pb,7,2,5,28,0.311111,0.0842667,0.315,0.205,0.25,0.268
0.2,2,UTI,pb,7,2,15,26,0.288889,0.0861444,0.301,0.201,0.245,0.264
0.2,2,UTI,pb,7,2,7,25,0.277778,0.0784778,0.295,0.206,0.248,0.265
0.2,2,UTI,pb,7,2,8,26,0.288889,0.0826222,0.303,0.206,0.243,0.267
0.2,2,UTI,pb,7,2,9,28,0.311111,0.0891778,0.296,0.209,0.238,0.264
0.2,2,UTI,pb,7,2,10,26,0.288889,0.0772333,0.294,0.206,0.237,0.258
0.2,2,UTI,pb,7,2,11,27,0.3,0.0855333,0.298,0.207,0.251,0.26
0.2,2,UTI,pb,7,2,12,26,0.288889,0.0809444,0.306,0.203,0.244,0.26
0.2,2,UTI,pb,7,2,13,27,0.3,0.0839444,0.307,0.203,0.246,0.264
0.2,2,UTI,pb,7,2,14,28,0.311111,0.0929111,0.317,0.201,0.247,0.265
0.2,3,UTI,myo,7,2,1,47,0.522222,0.235556,0.577,0.423,0.48,0.505
0.2,3,UTI,myo,7,2,2,47,0.522222,0.231944,0.585,0.441,0.513,0.545
0.2,3,UTI,myo,7,2,3,48,0.533333,0.236189,0.604,0.464,0.507,0.531
0.2,3,UTI,myo,7,2,4,48,0.533333,0.231533,0.588,0.438,0.484,0.517
0.2,3,UTI,myo,7,2,5,49,0.544444,0.225378,0.614,0.421,0.491,0.516
0.2,3,UTI,myo,7,2,6,48,0.533333,0.229722,0.605,0.437,0.492,0.51
0.2,3,UTI,myo,7,2,7,49,0.544444,0.228411,0.557,0.419,0.488,0.534
0.2,3,UTI,myo,7,2,8,47,0.522222,0.226533,0.568,0.417,0.487,0.507
0.2,3,UTI,myo,7,2,9,47,0.522222,0.230711,0.612,0.447,0.511,0.539
0.2,3,UTI,myo,7,2,10,51,0.566667,0.238667,0.564,0.449,0.505,0.539
0.2,3,UTI,myo,7,2,11,49,0.544444,0.228133,0.575,0.427,0.498,0.52
0.2,3,UTI,myo,7,2,12,47,0.522222,0.220644,0.574,0.44,0.501,0.516
0.2,3,UTI,myo,7,2,13,50,0.555556,0.239367,0.586,0.425,0.498,0.514
0.2,3,UTI,myo,7,2,14,49,0.544444,0.218178,0.64,0.437,0.5,0.513
0.2,3,UTI,myo,7,2,15,49,0.544444,0.244556,0.565,0.449,0.511,0.547
0.2,3,UTI,pb,7,2,2,53,0.588889,0.236244,0.642,0.433,0.492,0.537
0.2,3,UTI,pb,7,2,1,50,0.555556,0.240256,0.586,0.443,0.504,0.533
0.2,3,UTI,pb,7,2,3,51,0.566667,0.243933,0.629,0.449,0.52,0.539
0.2,3,UTI,pb,7,2,15,53,0.588889,0.240978,0.603,0.442,0.496,0.517
0.2,3,UTI,pb,7,2,4,54,0.6,0.245189,0.599,0.442,0.512,0.544
0.2,3,UTI,pb,7,2,6,55,0.611111,0.242322,0.59,0.44,0.51,0.522
0.2,3,UTI,pb,7,2,5,52,0.577778,0.242278,0.597,0.442,0.51,0.539
0.2,3,UTI,pb,7,2,7,51,0.566667,0.239744,0.599,0.421,0.508,0.54
0.2,3,UTI,pb,7,2,10,52,0.577778,0.246522,0.602,0.44,0.52,0.538
0.2,3,UTI,pb,7,2,8,54,0.6,0.244222,0.61,0.432,0.496,0.531
0.2,3,UTI,pb,7,2,11,52,0.577778,0.2463,0.604,0.438,0.485,0.535
0.2,3,UTI,pb,7,2,9,49,0.544444,0.245911,0.628,0.447,0.499,0.534
0.2,3,UTI,pb,7,2,13,52,0.577778,0.241322,0.619,0.425,0.511,0.542
0.2,3,UTI,pb,7,2,14,54,0.6,0.236456,0.588,0.409,0.506,0.541
0.2,3,UTI,pb,7,2,12,51,0.566667,0.250167,0.619,0.457,0.507,0.535
0.2,2,CTD,myo,7,3,1,27,0.259615,0.0837115,0.281,0.211,0.242,0.257
0.2,2,CTD,myo,7,3,3,26,0.25,0.0883942,0.291,0.215,0.241,0.256
0.2,2,CTD,myo,7,3,2,26,0.25,0.0913942,0.288,0.209,0.243,0.257
0.2,2,CTD,myo,7,3,8,23,0.221154,0.0717212,0.303,0.215,0.241,0.259
0.2,2,CTD,myo,7,3,4,24,0.230769,0.0803365,0.287,0.208,0.236,0.253
0.2,2,CTD,myo,7,3,12,26,0.25,0.0931635,0.296,0.218,0.233,0.25
0.2,2,CTD,myo,7,3,15,25,0.240385,0.0787115,0.289,0.212,0.243,0.26
0.2,2,CTD,myo,7,3,5,24,0.230769,0.0776923,0.29,0.217,0.243,0.263
0.2,2,CTD,myo,7,3,6,25,0.240385,0.0856058,0.295,0.211,0.24,0.247
0.2,2,CTD,myo,7,3,7,27,0.259615,0.0927692,0.29,0.211,0.24,0.265
0.2,2,CTD,myo,7,3,9,27,0.259615,0.0868846,0.287,0.218,0.244,0.255
0.2,2,CTD,myo,7,3,10,26,0.25,0.0838558,0.289,0.211,0.239,0.269
0.2,2,CTD,myo,7,3,11,25,0.240385,0.0743365,0.287,0.21,0.238,0.253
0.2,2,CTD,myo,7,3,14,24,0.230769,0.0761923,0.299,0.215,0.239,0.257
0.2,2,CTD,myo,7,3,13,28,0.269231,0.0865288,0.29,0.215,0.239,0.251
0.2,2,CTD,pb,7,3,3,25,0.240385,0.0814135,0.287,0.213,0.24,0.259
0.2,2,CTD,pb,7,3,1,25,0.240385,0.0868846,0.302,0.216,0.244,0.265
0.2,2,CTD,pb,7,3,2,26,0.25,0.0821442,0.294,0.214,0.238,0.257
0.2,2,CTD,pb,7,3,12,23,0.221154,0.0710673,0.29,0.208,0.242,0.255
0.2,2,CTD,pb,7,3,4,26,0.25,0.0851442,0.299,0.213,0.239,0.258
0.2,2,CTD,pb,7,3,5,23,0.221154,0.07375,0.293,0.208,0.251,0.255
0.2,2,CTD,pb,7,3,6,24,0.230769,0.0811635,0.288,0.218,0.242,0.26
0.2,2,CTD,pb,7,3,7,25,0.240385,0.0826538,0.286,0.213,0.242,0.259
0.2,2,CTD,pb,7,3,8,24,0.230769,0.0873846,0.298,0.21,0.237,0.258
0.2,2,CTD,pb,7,3,9,26,0.25,0.0893173,0.29,0.218,0.241,0.256
0.2,3,CTD,myo,7,3,2,51,0.490385,0.227942,0.536,0.437,0.482,0.508
0.2,2,CTD,pb,7,3,10,22,0.211538,0.0714327,0.288,0.203,0.239,0.254
0.2,2,CTD,pb,7,3,11,24,0.230769,0.0774038,0.286,0.208,0.249,0.263
0.2,2,CTD,pb,7,3,13,22,0.211538,0.0730288,0.291,0.208,0.239,0.255
0.2,2,CTD,pb,7,3,15,26,0.25,0.0863654,0.286,0.209,0.24,0.258
0.2,2,CTD,pb,7,3,14,26,0.25,0.0850769,0.278,0.221,0.248,0.262
0.2,3,CTD,myo,7,3,1,52,0.5,0.22601,0.567,0.451,0.483,0.505
0.2,3,CTD,myo,7,3,3,52,0.5,0.224212,0.57,0.448,0.491,0.521
0.2,3,CTD,myo,7,3,4,51,0.490385,0.219721,0.561,0.424,0.487,0.519
0.2,3,CTD,myo,7,3,5,50,0.480769,0.213356,0.558,0.439,0.493,0.514
0.2,3,CTD,myo,7,3,6,51,0.490385,0.228202,0.543,0.427,0.478,0.503
0.2,3,CTD,myo,7,3,7,54,0.519231,0.229538,0.576,0.431,0.49,0.518
0.2,3,CTD,myo,7,3,8,49,0.471154,0.224885,0.561,0.433,0.498,0.515
0.2,3,CTD,myo,7,3,9,55,0.528846,0.246702,0.557,0.438,0.5,0.521
0.2,3,CTD,myo,7,3,10,54,0.519231,0.230048,0.552,0.442,0.489,0.507
0.2,3,CTD,myo,7,3,11,55,0.528846,0.242058,0.568,0.436,0.496,0.515
0.2,3,CTD,myo,7,3,15,51,0.490385,0.225067,0.555,0.437,0.482,0.514
0.2,3,CTD,myo,7,3,14,53,0.509615,0.23401,0.543,0.432,0.474,0.505
0.2,3,CTD,myo,7,3,12,52,0.5,0.217875,0.555,0.438,0.482,0.512
0.2,3,CTD,myo,7,3,13,54,0.519231,0.248125,0.554,0.434,0.494,0.508
0.2,3,CTD,pb,7,3,2,53,0.509615,0.23225,0.583,0.438,0.5,0.52
0.2,3,CTD,pb,7,3,3,56,0.538462,0.261712,0.593,0.452,0.495,0.524
0.2,3,CTD,pb,7,3,1,55,0.528846,0.261913,0.604,0.458,0.499,0.523
0.2,3,CTD,pb,7,3,4,54,0.519231,0.249962,0.588,0.451,0.486,0.516
0.2,3,CTD,pb,7,3,10,53,0.509615,0.231606,0.571,0.432,0.494,0.525
0.2,3,CTD,pb,7,3,13,52,0.5,0.247394,0.58,0.449,0.503,0.526
0.2,3,CTD,pb,7,3,14,54,0.519231,0.243865,0.566,0.455,0.497,0.521
0.2,3,CTD,pb,7,3,5,52,0.5,0.23126,0.582,0.439,0.503,0.522
0.2,3,CTD,pb,7,3,6,54,0.519231,0.234644,0.592,0.444,0.487,0.528
0.2,3,CTD,pb,7,3,7,53,0.509615,0.243,0.581,0.454,0.498,0.526
0.2,3,CTD,pb,7,3,8,52,0.5,0.262413,0.599,0.448,0.507,0.537
0.2,3,CTD,pb,7,3,9,51,0.490385,0.240856,0.578,0.438,0.502,0.515
0.2,3,CTD,pb,7,3,11,53,0.509615,0.248673,0.593,0.451,0.485,0.508
0.2,3,CTD,pb,7,3,12,54,0.519231,0.257817,0.584,0.45,0.497,0.529
0.2,3,CTD,pb,7,3,15,54,0.519231,0.243529,0.584,0.451,0.501,0.528
0.2,2,CTI,myo,7,3,2,29,0.232,0.087864,0.292,0.237,0.267,0.272
0.2,2,CTI,myo,7,3,1,30,0.24,0.075464,0.299,0.237,0.26,0.271
0.2,2,CTI,myo,7,3,3,30,0.24,0.080976,0.291,0.238,0.258,0.272
0.2,2,CTI,myo,7,3,4,31,0.248,0.096656,0.295,0.235,0.262,0.271
0.2,2,CTI,myo,7,3,10,30,0.24,0.09304,0.291,0.232,0.259,0.268
0.2,2,CTI,myo,7,3,5,29,0.232,0.0724,0.302,0.228,0.264,0.276
0.2,2,CTI,myo,7,3,15,28,0.224,0.090768,0.311,0.239,0.258,0.268
0.2,2,CTI,myo,7,3,6,32,0.256,0.092424,0.296,0.236,0.259,0.274
0.2,2,CTI,myo,7,3,7,31,0.248,0.085336,0.295,0.227,0.249,0.274
0.2,2,CTI,myo,7,3,8,30,0.24,0.085992,0.324,0.234,0.257,0.27
0.2,2,CTI,myo,7,3,9,29,0.232,0.089008,0.315,0.239,0.264,0.274
0.2,2,CTI,myo,7,3,12,30,0.24,0.080688,0.308,0.23,0.256,0.272
0.2,2,CTI,myo,7,3,11,31,0.248,0.09076,0.292,0.232,0.265,0.274
0.2,2,CTI,myo,7,3,13,28,0.224,0.08748,0.3,0.234,0.258,0.272
0.2,2,CTI,myo,7,3,14,32,0.256,0.090512,0.298,0.232,0.267,0.277
0.2,2,CTI,pb,7,3,2,30,0.24,0.087768,0.301,0.241,0.263,0.279
0.2,2,CTI,pb,7,3,1,29,0.232,0.079776,0.299,0.232,0.26,0.279
0.2,2,CTI,pb,7,3,3,28,0.224,0.079696,0.298,0.237,0.266,0.276
0.2,2,CTI,pb,7,3,4,29,0.232,0.095,0.302,0.237,0.262,0.27
0.2,2,CTI,pb,7,3,5,31,0.248,0.07988,0.296,0.217,0.259,0.272
0.2,2,CTI,pb,7,3,13,30,0.24,0.092912,0.302,0.236,0.263,0.275
0.2,2,CTI,pb,7,3,6,29,0.232,0.094776,0.29,0.241,0.259,0.281
0.2,2,CTI,pb,7,3,7,30,0.24,0.0866,0.302,0.235,0.26,0.267
0.2,2,CTI,pb,7,3,8,31,0.248,0.095008,0.293,0.232,0.257,0.273
0.2,2,CTI,pb,7,3,9,29,0.232,0.087064,0.3,0.233,0.256,0.269
0.2,2,CTI,pb,7,3,10,28,0.224,0.085688,0.299,0.241,0.259,0.273
0.2,2,CTI,pb,7,3,11,30,0.24,0.097912,0.296,0.237,0.263,0.273
0.2,2,CTI,pb,7,3,12,31,0.248,0.089472,0.306,0.239,0.259,0.273
0.2,2,CTI,pb,7,3,14,27,0.216,0.081976,0.298,0.237,0.263,0.274
0.2,2,CTI,pb,7,3,15,32,0.256,0.095768,0.297,0.231,0.264,0.271
0.2,3,CTI,myo,7,3,2,58,0.464,0.26816,0.599,0.513,0.552,0.561
